OFFICIAL_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,GAME_ID,PLAYOFF
1200,Greg,Willard,57.0,20900134,0
1201,Leon,Wood,40.0,20900136,0
2878,Tommy,Nunez Jr.,28.0,20900136,0
1162,Scott,Foster,48.0,20900136,0
200832,Curtis,Blair,74.0,20900142,0
1662,Bill,Kennedy,55.0,20900142,0
1154,Bob,Delaney,26.0,20900142,0
1153,Joe,Crawford,17.0,20900135,0
200834,Mark,Lindsay,53.0,20900135,0
1148,James,Capers,19.0,20900135,0
1161,Joe,Forte,45.0,20900140,0
1830,Marc,Davis,34.0,20900140,0
2532,Eli,Roe,64.0,20900140,0
2529,Tony,Brown,30.0,20900138,0
1155,JB,DeRosa,14.0,20900138,0
101284,John,Goble,67.0,20900138,0
1189,Phil,Robinson,11.0,20900133,0
1190,Eddie,Rush,32.0,20900133,0
1363,Bennie,Adams,47.0,20900133,0
2148,Mark,Ayotte,56.0,20900144,0
2001,Jason,Phillips,23.0,20900144,0
1194,Bill,Spooner,22.0,20900144,0
2715,Eric,Lewis,42.0,20900146,0
1199,Tom,Washington,49.0,20900146,0
1198,Scott,Wall,31.0,20900146,0
1168,David,Jones,36.0,20900145,0
2714,David,Guthrie,60.0,20900145,0
1195,Derrick,Stafford,9.0,20900145,0
201245,Marat,Kogut,68.0,20900143,0
1174,Ken,Mauer,41.0,20900143,0
2530,Ed,Malloy,73.0,20900143,0
1193,Michael,Smith,38.0,20900148,0
1164,Ron,Garretson,10.0,20900148,0
1189,Phil,Robinson,11.0,20900148,0
1201,Leon,Wood,40.0,20900149,0
1200,Greg,Willard,57.0,20900149,0
2878,Tommy,Nunez Jr.,28.0,20900149,0
201637,Haywoode,Workman,66.0,20900147,0
1167,Steve,Javie,29.0,20900147,0
1664,Gary,Zielinski,59.0,20900147,0
2532,Eli,Roe,64.0,20900157,0
1203,Mark,Wunderlich,18.0,20900157,0
1830,Marc,Davis,34.0,20900157,0
1146,Tony,Brothers,25.0,20900152,0
1363,Bennie,Adams,47.0,20900152,0
1152,Dan,Crawford,43.0,20900152,0
1662,Bill,Kennedy,55.0,20900154,0
2148,Mark,Ayotte,56.0,20900154,0
1153,Joe,Crawford,17.0,20900154,0
1194,Bill,Spooner,22.0,20900150,0
200832,Curtis,Blair,74.0,20900150,0
2002,Derrick,Collins,54.0,20900150,0
2530,Ed,Malloy,73.0,20900151,0
1174,Ken,Mauer,41.0,20900151,0
101283,Brian,Forte,62.0,20900151,0
1199,Tom,Washington,49.0,20900156,0
2715,Eric,Lewis,42.0,20900156,0
1198,Scott,Wall,31.0,20900156,0
2001,Jason,Phillips,23.0,20900155,0
1147,Mike,Callahan,24.0,20900155,0
2716,Olandis,Poole,50.0,20900155,0
1176,Monty,McCutchen,13.0,20900153,0
1148,James,Capers,19.0,20900153,0
1188,Leroy,Richardson,51.0,20900153,0
1146,Tony,Brothers,25.0,20900161,0
1142,Dick,Bavetta,27.0,20900161,0
200833,Eric,Dalen,75.0,20900161,0
1201,Leon,Wood,40.0,20900163,0
2004,Courtney,Kirkland,61.0,20900163,0
1162,Scott,Foster,48.0,20900163,0
1204,Derek,Richardson,63.0,20900160,0
1167,Steve,Javie,29.0,20900160,0
2003,Pat,Fraher,52.0,20900160,0
1199,Tom,Washington,49.0,20900169,0
1179,Rodney,Mott,71.0,20900169,0
2715,Eric,Lewis,42.0,20900169,0
1203,Mark,Wunderlich,18.0,20900167,0
1830,Marc,Davis,34.0,20900167,0
2532,Eli,Roe,64.0,20900167,0
1168,David,Jones,36.0,20900165,0
1159,Kevin,Fehr,39.0,20900165,0
1195,Derrick,Stafford,9.0,20900165,0
1154,Bob,Delaney,26.0,20900159,0
2534,Zach,Zarba,58.0,20900159,0
200832,Curtis,Blair,74.0,20900159,0
201245,Marat,Kogut,68.0,20900158,0
2005,Matt,Boland,46.0,20900158,0
1164,Ron,Garretson,10.0,20900158,0
1148,James,Capers,19.0,20900168,0
1188,Leroy,Richardson,51.0,20900168,0
1176,Monty,McCutchen,13.0,20900168,0
101284,John,Goble,67.0,20900166,0
2878,Tommy,Nunez Jr.,28.0,20900166,0
1192,Bennett,Salvatore,15.0,20900166,0
1363,Bennie,Adams,47.0,20900162,0
1190,Eddie,Rush,32.0,20900162,0
1161,Joe,Forte,45.0,20900162,0
1200,Greg,Willard,57.0,20900164,0
2529,Tony,Brown,30.0,20900164,0
1151,Sean,Corbin,33.0,20900164,0
1198,Scott,Wall,31.0,20900171,0
1153,Joe,Crawford,17.0,20900171,0
2002,Derrick,Collins,54.0,20900171,0
1147,Mike,Callahan,24.0,20900172,0
2716,Olandis,Poole,50.0,20900172,0
2001,Jason,Phillips,23.0,20900172,0
1151,Sean,Corbin,33.0,20900170,0
2529,Tony,Brown,30.0,20900170,0
1155,JB,DeRosa,14.0,20900170,0
2878,Tommy,Nunez Jr.,28.0,20900181,0
2530,Ed,Malloy,73.0,20900181,0
1174,Ken,Mauer,41.0,20900181,0
200833,Eric,Dalen,75.0,20900177,0
1146,Tony,Brothers,25.0,20900177,0
1190,Eddie,Rush,32.0,20900177,0
2532,Eli,Roe,64.0,20900182,0
1830,Marc,Davis,34.0,20900182,0
1203,Mark,Wunderlich,18.0,20900182,0
2714,David,Guthrie,60.0,20900180,0
1162,Scott,Foster,48.0,20900180,0
2882,Sean,Wright,65.0,20900180,0
1142,Dick,Bavetta,27.0,20900176,0
1161,Joe,Forte,45.0,20900176,0
1204,Derek,Richardson,63.0,20900176,0
1168,David,Jones,36.0,20900179,0
1195,Derrick,Stafford,9.0,20900179,0
101283,Brian,Forte,62.0,20900179,0
1192,Bennett,Salvatore,15.0,20900175,0
1363,Bennie,Adams,47.0,20900175,0
1189,Phil,Robinson,11.0,20900175,0
101284,John,Goble,67.0,20900178,0
201245,Marat,Kogut,68.0,20900178,0
1152,Dan,Crawford,43.0,20900178,0
1154,Bob,Delaney,26.0,20900174,0
1662,Bill,Kennedy,55.0,20900174,0
200834,Mark,Lindsay,53.0,20900174,0
1164,Ron,Garretson,10.0,20900173,0
201637,Haywoode,Workman,66.0,20900173,0
2003,Pat,Fraher,52.0,20900173,0
1168,David,Jones,36.0,20900188,0
1195,Derrick,Stafford,9.0,20900188,0
101283,Brian,Forte,62.0,20900188,0
1193,Michael,Smith,38.0,20900183,0
201640,Kane,Fitzgerald,77.0,20900183,0
1167,Steve,Javie,29.0,20900183,0
1155,JB,DeRosa,14.0,20900187,0
1151,Sean,Corbin,33.0,20900187,0
1159,Kevin,Fehr,39.0,20900187,0
2529,Tony,Brown,30.0,20900184,0
2714,David,Guthrie,60.0,20900184,0
1162,Scott,Foster,48.0,20900184,0
1147,Mike,Callahan,24.0,20900191,0
2716,Olandis,Poole,50.0,20900191,0
2001,Jason,Phillips,23.0,20900191,0
1194,Bill,Spooner,22.0,20900190,0
2148,Mark,Ayotte,56.0,20900190,0
2534,Zach,Zarba,58.0,20900190,0
2878,Tommy,Nunez Jr.,28.0,20900189,0
1200,Greg,Willard,57.0,20900189,0
1664,Gary,Zielinski,59.0,20900189,0
1198,Scott,Wall,31.0,20900186,0
101284,John,Goble,67.0,20900186,0
1152,Dan,Crawford,43.0,20900186,0
1188,Leroy,Richardson,51.0,20900185,0
2715,Eric,Lewis,42.0,20900185,0
1176,Monty,McCutchen,13.0,20900185,0
2005,Matt,Boland,46.0,20900197,0
1142,Dick,Bavetta,27.0,20900197,0
201637,Haywoode,Workman,66.0,20900197,0
1189,Phil,Robinson,11.0,20900193,0
1161,Joe,Forte,45.0,20900193,0
1192,Bennett,Salvatore,15.0,20900193,0
1174,Ken,Mauer,41.0,20900196,0
2530,Ed,Malloy,73.0,20900196,0
2004,Courtney,Kirkland,61.0,20900196,0
1190,Eddie,Rush,32.0,20900195,0
1204,Derek,Richardson,63.0,20900195,0
1193,Michael,Smith,38.0,20900195,0
200834,Mark,Lindsay,53.0,20900192,0
1153,Joe,Crawford,17.0,20900192,0
1148,James,Capers,19.0,20900192,0
201245,Marat,Kogut,68.0,20900194,0
1662,Bill,Kennedy,55.0,20900194,0
1199,Tom,Washington,49.0,20900194,0
1167,Steve,Javie,29.0,20900199,0
200833,Eric,Dalen,75.0,20900199,0
2003,Pat,Fraher,52.0,20900199,0
1164,Ron,Garretson,10.0,20900201,0
201640,Kane,Fitzgerald,77.0,20900201,0
1363,Bennie,Adams,47.0,20900201,0
2148,Mark,Ayotte,56.0,20900200,0
2534,Zach,Zarba,58.0,20900200,0
1194,Bill,Spooner,22.0,20900200,0
1201,Leon,Wood,40.0,20900198,0
1162,Scott,Foster,48.0,20900198,0
2882,Sean,Wright,65.0,20900198,0
2004,Courtney,Kirkland,61.0,20900207,0
1174,Ken,Mauer,41.0,20900207,0
2530,Ed,Malloy,73.0,20900207,0
1179,Rodney,Mott,71.0,20900206,0
1147,Mike,Callahan,24.0,20900206,0
1662,Bill,Kennedy,55.0,20900206,0
1199,Tom,Washington,49.0,20900204,0
2001,Jason,Phillips,23.0,20900204,0
200834,Mark,Lindsay,53.0,20900204,0
2005,Matt,Boland,46.0,20900205,0
201637,Haywoode,Workman,66.0,20900205,0
1142,Dick,Bavetta,27.0,20900205,0
1154,Bob,Delaney,26.0,20900202,0
2715,Eric,Lewis,42.0,20900202,0
1188,Leroy,Richardson,51.0,20900202,0
1159,Kevin,Fehr,39.0,20900203,0
1203,Mark,Wunderlich,18.0,20900203,0
1830,Marc,Davis,34.0,20900203,0
2532,Eli,Roe,64.0,20900216,0
1192,Bennett,Salvatore,15.0,20900216,0
1193,Michael,Smith,38.0,20900216,0
1164,Ron,Garretson,10.0,20900217,0
201640,Kane,Fitzgerald,77.0,20900217,0
1363,Bennie,Adams,47.0,20900217,0
1153,Joe,Crawford,17.0,20900210,0
2715,Eric,Lewis,42.0,20900210,0
1198,Scott,Wall,31.0,20900210,0
2882,Sean,Wright,65.0,20900211,0
1195,Derrick,Stafford,9.0,20900211,0
1151,Sean,Corbin,33.0,20900211,0
2003,Pat,Fraher,52.0,20900215,0
200833,Eric,Dalen,75.0,20900215,0
1167,Steve,Javie,29.0,20900215,0
1152,Dan,Crawford,43.0,20900212,0
1201,Leon,Wood,40.0,20900212,0
1159,Kevin,Fehr,39.0,20900212,0
1200,Greg,Willard,57.0,20900218,0
1664,Gary,Zielinski,59.0,20900218,0
2004,Courtney,Kirkland,61.0,20900218,0
1189,Phil,Robinson,11.0,20900209,0
1190,Eddie,Rush,32.0,20900209,0
1161,Joe,Forte,45.0,20900209,0
201637,Haywoode,Workman,66.0,20900219,0
2534,Zach,Zarba,58.0,20900219,0
1194,Bill,Spooner,22.0,20900219,0
1168,David,Jones,36.0,20900213,0
1155,JB,DeRosa,14.0,20900213,0
201245,Marat,Kogut,68.0,20900213,0
1199,Tom,Washington,49.0,20900214,0
2001,Jason,Phillips,23.0,20900214,0
200834,Mark,Lindsay,53.0,20900214,0
200832,Curtis,Blair,74.0,20900208,0
1176,Monty,McCutchen,13.0,20900208,0
2002,Derrick,Collins,54.0,20900208,0
101284,John,Goble,67.0,20900221,0
1142,Dick,Bavetta,27.0,20900221,0
2005,Matt,Boland,46.0,20900221,0
1830,Marc,Davis,34.0,20900220,0
200833,Eric,Dalen,75.0,20900220,0
1203,Mark,Wunderlich,18.0,20900220,0
1193,Michael,Smith,38.0,20900224,0
201640,Kane,Fitzgerald,77.0,20900224,0
1167,Steve,Javie,29.0,20900224,0
2530,Ed,Malloy,73.0,20900225,0
1195,Derrick,Stafford,9.0,20900225,0
2529,Tony,Brown,30.0,20900225,0
1154,Bob,Delaney,26.0,20900229,0
2715,Eric,Lewis,42.0,20900229,0
200834,Mark,Lindsay,53.0,20900229,0
2002,Derrick,Collins,54.0,20900223,0
1199,Tom,Washington,49.0,20900223,0
200832,Curtis,Blair,74.0,20900223,0
1146,Tony,Brothers,25.0,20900226,0
1204,Derek,Richardson,63.0,20900226,0
1830,Marc,Davis,34.0,20900226,0
101284,John,Goble,67.0,20900232,0
201245,Marat,Kogut,68.0,20900232,0
1155,JB,DeRosa,14.0,20900232,0
1174,Ken,Mauer,41.0,20900227,0
2878,Tommy,Nunez Jr.,28.0,20900227,0
1201,Leon,Wood,40.0,20900227,0
1148,James,Capers,19.0,20900233,0
1188,Leroy,Richardson,51.0,20900233,0
1176,Monty,McCutchen,13.0,20900233,0
101283,Brian,Forte,62.0,20900230,0
1152,Dan,Crawford,43.0,20900230,0
1151,Sean,Corbin,33.0,20900230,0
1162,Scott,Foster,48.0,20900231,0
2714,David,Guthrie,60.0,20900231,0
1159,Kevin,Fehr,39.0,20900231,0
1192,Bennett,Salvatore,15.0,20900228,0
1363,Bennie,Adams,47.0,20900228,0
2532,Eli,Roe,64.0,20900228,0
1190,Eddie,Rush,32.0,20900222,0
1189,Phil,Robinson,11.0,20900222,0
1161,Joe,Forte,45.0,20900222,0
1188,Leroy,Richardson,51.0,20900238,0
1148,James,Capers,19.0,20900238,0
1176,Monty,McCutchen,13.0,20900238,0
1198,Scott,Wall,31.0,20900235,0
1153,Joe,Crawford,17.0,20900235,0
2534,Zach,Zarba,58.0,20900235,0
2529,Tony,Brown,30.0,20900236,0
2530,Ed,Malloy,73.0,20900236,0
1664,Gary,Zielinski,59.0,20900236,0
101283,Brian,Forte,62.0,20900237,0
1151,Sean,Corbin,33.0,20900237,0
1152,Dan,Crawford,43.0,20900237,0
2716,Olandis,Poole,50.0,20900234,0
1147,Mike,Callahan,24.0,20900234,0
2001,Jason,Phillips,23.0,20900234,0
1174,Ken,Mauer,41.0,20900245,0
2882,Sean,Wright,65.0,20900245,0
2005,Matt,Boland,46.0,20900245,0
1179,Rodney,Mott,71.0,20900248,0
2148,Mark,Ayotte,56.0,20900248,0
1662,Bill,Kennedy,55.0,20900248,0
2715,Eric,Lewis,42.0,20900240,0
1194,Bill,Spooner,22.0,20900240,0
200832,Curtis,Blair,74.0,20900240,0
201637,Haywoode,Workman,66.0,20900242,0
1192,Bennett,Salvatore,15.0,20900242,0
2003,Pat,Fraher,52.0,20900242,0
1168,David,Jones,36.0,20900239,0
1195,Derrick,Stafford,9.0,20900239,0
2714,David,Guthrie,60.0,20900239,0
201245,Marat,Kogut,68.0,20900247,0
1155,JB,DeRosa,14.0,20900247,0
101284,John,Goble,67.0,20900247,0
200834,Mark,Lindsay,53.0,20900246,0
1161,Joe,Forte,45.0,20900246,0
1164,Ron,Garretson,10.0,20900246,0
1203,Mark,Wunderlich,18.0,20900241,0
1204,Derek,Richardson,63.0,20900241,0
1146,Tony,Brothers,25.0,20900241,0
1664,Gary,Zielinski,59.0,20900244,0
2004,Courtney,Kirkland,61.0,20900244,0
1162,Scott,Foster,48.0,20900244,0
2878,Tommy,Nunez Jr.,28.0,20900243,0
1200,Greg,Willard,57.0,20900243,0
1201,Leon,Wood,40.0,20900243,0
1152,Dan,Crawford,43.0,20900252,0
101283,Brian,Forte,62.0,20900252,0
1151,Sean,Corbin,33.0,20900252,0
2534,Zach,Zarba,58.0,20900249,0
1198,Scott,Wall,31.0,20900249,0
1154,Bob,Delaney,26.0,20900249,0
1176,Monty,McCutchen,13.0,20900251,0
1188,Leroy,Richardson,51.0,20900251,0
1148,James,Capers,19.0,20900251,0
1147,Mike,Callahan,24.0,20900250,0
2002,Derrick,Collins,54.0,20900250,0
2716,Olandis,Poole,50.0,20900250,0
1164,Ron,Garretson,10.0,20900258,0
1161,Joe,Forte,45.0,20900258,0
2715,Eric,Lewis,42.0,20900258,0
1199,Tom,Washington,49.0,20900255,0
2001,Jason,Phillips,23.0,20900255,0
200834,Mark,Lindsay,53.0,20900255,0
1162,Scott,Foster,48.0,20900257,0
2714,David,Guthrie,60.0,20900257,0
1159,Kevin,Fehr,39.0,20900257,0
201246,Kevin,Cutler,72.0,20900256,0
1155,JB,DeRosa,14.0,20900256,0
101284,John,Goble,67.0,20900256,0
1664,Gary,Zielinski,59.0,20900254,0
2878,Tommy,Nunez Jr.,28.0,20900254,0
1200,Greg,Willard,57.0,20900254,0
1203,Mark,Wunderlich,18.0,20900253,0
2005,Matt,Boland,46.0,20900253,0
1204,Derek,Richardson,63.0,20900253,0
1190,Eddie,Rush,32.0,20900264,0
1193,Michael,Smith,38.0,20900264,0
1189,Phil,Robinson,11.0,20900264,0
1204,Derek,Richardson,63.0,20900263,0
1146,Tony,Brothers,25.0,20900263,0
1194,Bill,Spooner,22.0,20900263,0
1152,Dan,Crawford,43.0,20900268,0
201245,Marat,Kogut,68.0,20900268,0
2714,David,Guthrie,60.0,20900268,0
1147,Mike,Callahan,24.0,20900261,0
1198,Scott,Wall,31.0,20900261,0
1662,Bill,Kennedy,55.0,20900261,0
2002,Derrick,Collins,54.0,20900260,0
1154,Bob,Delaney,26.0,20900260,0
2716,Olandis,Poole,50.0,20900260,0
2532,Eli,Roe,64.0,20900259,0
2001,Jason,Phillips,23.0,20900259,0
1192,Bennett,Salvatore,15.0,20900259,0
1195,Derrick,Stafford,9.0,20900267,0
200832,Curtis,Blair,74.0,20900267,0
1168,David,Jones,36.0,20900267,0
2530,Ed,Malloy,73.0,20900265,0
2003,Pat,Fraher,52.0,20900265,0
200833,Eric,Dalen,75.0,20900265,0
1201,Leon,Wood,40.0,20900262,0
1174,Ken,Mauer,41.0,20900262,0
2882,Sean,Wright,65.0,20900262,0
1148,James,Capers,19.0,20900266,0
1153,Joe,Crawford,17.0,20900266,0
2148,Mark,Ayotte,56.0,20900266,0
1159,Kevin,Fehr,39.0,20900271,0
1195,Derrick,Stafford,9.0,20900271,0
1168,David,Jones,36.0,20900271,0
1363,Bennie,Adams,47.0,20900269,0
1142,Dick,Bavetta,27.0,20900269,0
1830,Marc,Davis,34.0,20900269,0
1176,Monty,McCutchen,13.0,20900270,0
2715,Eric,Lewis,42.0,20900270,0
1179,Rodney,Mott,71.0,20900270,0
1155,JB,DeRosa,14.0,20900281,0
2529,Tony,Brown,30.0,20900281,0
101284,John,Goble,67.0,20900281,0
1147,Mike,Callahan,24.0,20900277,0
2716,Olandis,Poole,50.0,20900277,0
2001,Jason,Phillips,23.0,20900277,0
2882,Sean,Wright,65.0,20900274,0
1174,Ken,Mauer,41.0,20900274,0
1664,Gary,Zielinski,59.0,20900274,0
1200,Greg,Willard,57.0,20900275,0
1151,Sean,Corbin,33.0,20900275,0
201639,Josh,Tiven,76.0,20900275,0
1162,Scott,Foster,48.0,20900280,0
1159,Kevin,Fehr,39.0,20900280,0
2530,Ed,Malloy,73.0,20900280,0
2148,Mark,Ayotte,56.0,20900273,0
1148,James,Capers,19.0,20900273,0
1154,Bob,Delaney,26.0,20900273,0
201638,Brent,Barnaky,70.0,20900278,0
1192,Bennett,Salvatore,15.0,20900278,0
2002,Derrick,Collins,54.0,20900278,0
2534,Zach,Zarba,58.0,20900272,0
1194,Bill,Spooner,22.0,20900272,0
1188,Leroy,Richardson,51.0,20900272,0
200833,Eric,Dalen,75.0,20900279,0
1146,Tony,Brothers,25.0,20900279,0
1164,Ron,Garretson,10.0,20900279,0
1662,Bill,Kennedy,55.0,20900276,0
200834,Mark,Lindsay,53.0,20900276,0
1153,Joe,Crawford,17.0,20900276,0
2878,Tommy,Nunez Jr.,28.0,20900289,0
1162,Scott,Foster,48.0,20900289,0
2714,David,Guthrie,60.0,20900289,0
1146,Tony,Brothers,25.0,20900285,0
1164,Ron,Garretson,10.0,20900285,0
1189,Phil,Robinson,11.0,20900285,0
1161,Joe,Forte,45.0,20900283,0
201640,Kane,Fitzgerald,77.0,20900283,0
1662,Bill,Kennedy,55.0,20900283,0
1830,Marc,Davis,34.0,20900287,0
2003,Pat,Fraher,52.0,20900287,0
201245,Marat,Kogut,68.0,20900287,0
1204,Derek,Richardson,63.0,20900290,0
1179,Rodney,Mott,71.0,20900290,0
1176,Monty,McCutchen,13.0,20900290,0
2529,Tony,Brown,30.0,20900288,0
2530,Ed,Malloy,73.0,20900288,0
1201,Leon,Wood,40.0,20900288,0
1363,Bennie,Adams,47.0,20900286,0
1142,Dick,Bavetta,27.0,20900286,0
1193,Michael,Smith,38.0,20900286,0
1203,Mark,Wunderlich,18.0,20900284,0
2005,Matt,Boland,46.0,20900284,0
201637,Haywoode,Workman,66.0,20900284,0
1664,Gary,Zielinski,59.0,20900282,0
1152,Dan,Crawford,43.0,20900282,0
101283,Brian,Forte,62.0,20900282,0
1159,Kevin,Fehr,39.0,20900295,0
1168,David,Jones,36.0,20900295,0
1195,Derrick,Stafford,9.0,20900295,0
1151,Sean,Corbin,33.0,20900291,0
2004,Courtney,Kirkland,61.0,20900291,0
1174,Ken,Mauer,41.0,20900291,0
1192,Bennett,Salvatore,15.0,20900293,0
2532,Eli,Roe,64.0,20900293,0
2005,Matt,Boland,46.0,20900293,0
2148,Mark,Ayotte,56.0,20900292,0
1148,James,Capers,19.0,20900292,0
1194,Bill,Spooner,22.0,20900292,0
1200,Greg,Willard,57.0,20900294,0
1201,Leon,Wood,40.0,20900294,0
2878,Tommy,Nunez Jr.,28.0,20900294,0
1363,Bennie,Adams,47.0,20900296,0
1142,Dick,Bavetta,27.0,20900296,0
201637,Haywoode,Workman,66.0,20900296,0
2532,Eli,Roe,64.0,20900297,0
1164,Ron,Garretson,10.0,20900297,0
1146,Tony,Brothers,25.0,20900297,0
2003,Pat,Fraher,52.0,20900299,0
1190,Eddie,Rush,32.0,20900299,0
2714,David,Guthrie,60.0,20900299,0
1203,Mark,Wunderlich,18.0,20900298,0
1204,Derek,Richardson,63.0,20900298,0
1161,Joe,Forte,45.0,20900298,0
101283,Brian,Forte,62.0,20900303,0
101284,John,Goble,67.0,20900303,0
1155,JB,DeRosa,14.0,20900303,0
1193,Michael,Smith,38.0,20900302,0
1189,Phil,Robinson,11.0,20900302,0
1162,Scott,Foster,48.0,20900302,0
1159,Kevin,Fehr,39.0,20900307,0
2530,Ed,Malloy,73.0,20900307,0
1195,Derrick,Stafford,9.0,20900307,0
1152,Dan,Crawford,43.0,20900306,0
2882,Sean,Wright,65.0,20900306,0
1664,Gary,Zielinski,59.0,20900306,0
200832,Curtis,Blair,74.0,20900305,0
1154,Bob,Delaney,26.0,20900305,0
2715,Eric,Lewis,42.0,20900305,0
1148,James,Capers,19.0,20900301,0
2148,Mark,Ayotte,56.0,20900301,0
1199,Tom,Washington,49.0,20900301,0
1147,Mike,Callahan,24.0,20900304,0
202037,J.T.,Orr,80.0,20900304,0
2534,Zach,Zarba,58.0,20900304,0
201640,Kane,Fitzgerald,77.0,20900300,0
1830,Marc,Davis,34.0,20900300,0
1192,Bennett,Salvatore,15.0,20900300,0
201245,Marat,Kogut,68.0,20900310,0
1162,Scott,Foster,48.0,20900310,0
101284,John,Goble,67.0,20900310,0
1161,Joe,Forte,45.0,20900315,0
1204,Derek,Richardson,63.0,20900315,0
1203,Mark,Wunderlich,18.0,20900315,0
1153,Joe,Crawford,17.0,20900316,0
200834,Mark,Lindsay,53.0,20900316,0
2002,Derrick,Collins,54.0,20900316,0
1363,Bennie,Adams,47.0,20900311,0
1164,Ron,Garretson,10.0,20900311,0
1830,Marc,Davis,34.0,20900311,0
1662,Bill,Kennedy,55.0,20900314,0
2001,Jason,Phillips,23.0,20900314,0
1198,Scott,Wall,31.0,20900314,0
2005,Matt,Boland,46.0,20900312,0
200833,Eric,Dalen,75.0,20900312,0
1190,Eddie,Rush,32.0,20900312,0
1142,Dick,Bavetta,27.0,20900309,0
201637,Haywoode,Workman,66.0,20900309,0
1193,Michael,Smith,38.0,20900309,0
1188,Leroy,Richardson,51.0,20900308,0
1176,Monty,McCutchen,13.0,20900308,0
1179,Rodney,Mott,71.0,20900308,0
1201,Leon,Wood,40.0,20900313,0
1174,Ken,Mauer,41.0,20900313,0
2882,Sean,Wright,65.0,20900313,0
202037,J.T.,Orr,80.0,20900317,0
1199,Tom,Washington,49.0,20900317,0
2003,Pat,Fraher,52.0,20900317,0
2001,Jason,Phillips,23.0,20900319,0
2148,Mark,Ayotte,56.0,20900319,0
1194,Bill,Spooner,22.0,20900319,0
2004,Courtney,Kirkland,61.0,20900318,0
1152,Dan,Crawford,43.0,20900318,0
2715,Eric,Lewis,42.0,20900318,0
1189,Phil,Robinson,11.0,20900321,0
1203,Mark,Wunderlich,18.0,20900321,0
1830,Marc,Davis,34.0,20900321,0
1176,Monty,McCutchen,13.0,20900328,0
1662,Bill,Kennedy,55.0,20900328,0
1198,Scott,Wall,31.0,20900328,0
2532,Eli,Roe,64.0,20900329,0
1142,Dick,Bavetta,27.0,20900329,0
1146,Tony,Brothers,25.0,20900329,0
1201,Leon,Wood,40.0,20900324,0
1174,Ken,Mauer,41.0,20900324,0
200832,Curtis,Blair,74.0,20900324,0
2002,Derrick,Collins,54.0,20900330,0
200834,Mark,Lindsay,53.0,20900330,0
1153,Joe,Crawford,17.0,20900330,0
101284,John,Goble,67.0,20900325,0
1152,Dan,Crawford,43.0,20900325,0
2529,Tony,Brown,30.0,20900325,0
2005,Matt,Boland,46.0,20900323,0
1193,Michael,Smith,38.0,20900323,0
1190,Eddie,Rush,32.0,20900323,0
1148,James,Capers,19.0,20900320,0
1179,Rodney,Mott,71.0,20900320,0
1188,Leroy,Richardson,51.0,20900320,0
201245,Marat,Kogut,68.0,20900327,0
1195,Derrick,Stafford,9.0,20900327,0
1159,Kevin,Fehr,39.0,20900327,0
1155,JB,DeRosa,14.0,20900322,0
2714,David,Guthrie,60.0,20900322,0
2004,Courtney,Kirkland,61.0,20900322,0
1151,Sean,Corbin,33.0,20900326,0
2878,Tommy,Nunez Jr.,28.0,20900326,0
1200,Greg,Willard,57.0,20900326,0
1199,Tom,Washington,49.0,20900333,0
2716,Olandis,Poole,50.0,20900333,0
1148,James,Capers,19.0,20900333,0
1179,Rodney,Mott,71.0,20900332,0
1188,Leroy,Richardson,51.0,20900332,0
1154,Bob,Delaney,26.0,20900332,0
1164,Ron,Garretson,10.0,20900337,0
1363,Bennie,Adams,47.0,20900337,0
1204,Derek,Richardson,63.0,20900337,0
201640,Kane,Fitzgerald,77.0,20900335,0
2003,Pat,Fraher,52.0,20900335,0
1192,Bennett,Salvatore,15.0,20900335,0
1151,Sean,Corbin,33.0,20900334,0
1161,Joe,Forte,45.0,20900334,0
200833,Eric,Dalen,75.0,20900334,0
202053,Scott,Twardoski,78.0,20900338,0
2534,Zach,Zarba,58.0,20900338,0
1147,Mike,Callahan,24.0,20900338,0
1194,Bill,Spooner,22.0,20900336,0
1662,Bill,Kennedy,55.0,20900336,0
2532,Eli,Roe,64.0,20900336,0
101283,Brian,Forte,62.0,20900331,0
1162,Scott,Foster,48.0,20900331,0
2530,Ed,Malloy,73.0,20900331,0
1142,Dick,Bavetta,27.0,20900343,0
1146,Tony,Brothers,25.0,20900343,0
2148,Mark,Ayotte,56.0,20900343,0
1152,Dan,Crawford,43.0,20900341,0
101284,John,Goble,67.0,20900341,0
201245,Marat,Kogut,68.0,20900341,0
1159,Kevin,Fehr,39.0,20900340,0
1200,Greg,Willard,57.0,20900340,0
2878,Tommy,Nunez Jr.,28.0,20900340,0
2715,Eric,Lewis,42.0,20900339,0
1176,Monty,McCutchen,13.0,20900339,0
2529,Tony,Brown,30.0,20900339,0
1201,Leon,Wood,40.0,20900342,0
1195,Derrick,Stafford,9.0,20900342,0
201637,Haywoode,Workman,66.0,20900342,0
1176,Monty,McCutchen,13.0,20900345,0
2715,Eric,Lewis,42.0,20900345,0
202058,James,Williams,81.0,20900345,0
1153,Joe,Crawford,17.0,20900350,0
2002,Derrick,Collins,54.0,20900350,0
200834,Mark,Lindsay,53.0,20900350,0
1174,Ken,Mauer,41.0,20900344,0
2882,Sean,Wright,65.0,20900344,0
1664,Gary,Zielinski,59.0,20900344,0
1179,Rodney,Mott,71.0,20900349,0
202037,J.T.,Orr,80.0,20900349,0
1193,Michael,Smith,38.0,20900349,0
